Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"236","533018","Simplex Mills","5605.05","-293.85","-4.98","71","26","84","A","92","17.70","106","19","-24.11","N/A","-78.95","N/A","N/A","87.00","87.00","-","Apparel-Clothing Mfg    ",
"237","DICIND","Dic India (Nse)","747.00","-32.85","-4.21","71","74","85","A+","79","715.82","2750","3682","-11.06","89.98","2.44","6.79","41.69","86.00","89.00","-","Chemicals-Specialty     ",
"238","DEEPAKFERT","Deepak Fert.& Petrochem.","1120.15","1.40","0.13","71","88","85","A+","79","14122.88","1394268","1244715","-3.75","148.61","87.45","7.61","54.01","86.00","91.00","-","Chemicals-Specialty     ",
"239","507300","The Ravalgaon Sugar Farm","1781.00","-83.00","-4.45","71","45","86","A-","70","63.38","399","224","-27.33","N/A","-88.39","N/A","N/A","48.00","84.00","-","Food-Packaged           ",
"240","523007","Ansal Buildwell","201.80","-0.35","-0.17","71","27","87","A-","122","149.27","1652","8184","-12.64","164.25","-71.22","6.11","31.00","86.00","86.00","-","Real Estate Dvlpmt/Ops  ",
"241","543230","Advait Infratech","1679.00","49.20","3.02","71","99","87","B","90","1662.40","25665","15286","-25.71","362.68","-35.82","-12.40","3.21","9.00","32.00","2020-09-28","Utility-Electric Power  ",
"242","TECHNOE","Techno Elec.& Engr.Co.","1549.60","-24.60","-1.56","71","89","88","A-","135","18307.95","268288","173134","-14.95","227.96","-9.40","-3.67","29.81","46.00","73.00","-","Bldg-Heavy Construction ",
"243","543709","Pngs Gargi Fashion Jewellery","940.10","22.60","2.46","71","99","88","B","103","950.35","19037","20250","-11.64","227.68","796.30","3.29","37.87","77.00","88.00","2022-12-20","Retail/Whlsle-Jewelry   ",
"244","530585","Swastika Investmart","212.90","-3.65","-1.69","71","0","88","B+","101","320.47","8057","37845","-9.02","28.90","-6.69","-65.30","-67.14","90.00","85.00","-","Finance-Invest Bnk/Bkrs ",
"245","SHAILY","Shaily Engineering Plastics","910.00","-16.45","-1.78","71","92","90","A-","15","4249.44","174920","192220","-16.59","183.78","-76.04","-5.60","43.25","50.00","78.00","-","Chemicals-Plastics      ",
"246","GRPLTD","Grp","3100.00","48.25","1.58","71","99","90","C+","110","1627.50","16287","5254","-35.62","240.45","173.72","-12.93","23.70","9.00","71.00","-","Auto/Truck-Tires & Misc ",
"247","538716","Aryaman Cap. Mkts.","195.00","0.00","0.00","71","84","91","C-","101","233.55","1048","5375","-3.94","225.00","0.00","79.77","263.95","73.00","85.00","-","Finance-Invest Bnk/Bkrs ",
"248","TEMBO","Tembo Global Industries","489.20","9.55","1.99","71","69","92","A+","128","532.60","124416","254325","-8.01","150.67","-74.39","17.87","64.46","96.00","95.00","2018-08-13","Steel-Producers         ",
"249","504240","Delton Cables","673.55","-13.70","-1.99","71","77","93","A","43","593.78","2781","4129","-8.63","358.17","-19.35","4.13","41.22","83.00","88.00","-","Electrical-Power/Equipmt",
"250","GMRP&UI","GMR Power and Urban Infra","120.89","-1.61","-1.31","71","37","93","A+","42","8756.74","628974","5202866","-28.57","N/A","-82.69","N/A","N/A","60.00","88.00","-","Diversified Operations  ",
"251","514324","Omnitex Industries Ida.","249.50","-9.70","-3.74","71","64","94","A-","92","108.97","2158","8648","-23.21","373.08","-45.86","2.18","45.68","87.00","88.00","-","Apparel-Clothing Mfg    ",
"252","WABAG","Va Tech Wabag","1679.00","-26.40","-1.55","71","47","94","B+","7","10605.88","942403","561288","-11.89","287.55","-28.18","17.65","60.66","91.00","91.00","-","Utility-Water Supply    ",
"253","541358","Unifinz Capital India","263.95","-13.85","-4.99","71","51","98","C-","92","92.28","150","569","-44.31","N/A","-99.82","N/A","N/A","19.00","96.00","-","Apparel-Clothing Mfg    ",
"254","BHARATRAS","Bharat Rasayan","10507.00","-319.60","-2.95","70","86","49","B-","67","4498.45","111511","10613","-26.44","29.93","-78.80","-11.49","3.84","27.00","38.00","-","Chemicals-Agricultural  ",
"255","526931","Hariyana Ship Breakers","139.30","-2.65","-1.87","70","32","54","A-","17","87.54","994","7135","-41.95","80.48","-84.01","0.02","12.94","51.00","61.00","-","Metal Prds-Distributor  ",
"256","ASTRAMICRO","Astra Microwave Prds.","735.00","-6.00","-0.81","70","96","54","C+","12","7035.43","249362","339268","-30.59","71.43","-54.06","-14.12","-2.96","9.00","17.00","-","Elec-Misc Products      ",
"257","543921","Comrade Appliances Ltd","125.05","0.05","0.04","70","77","60","A-","30","96.61","1813","14500","-18.27","85.19","-31.03","-1.46","10.02","77.00","78.00","2023-06-13","Hsehold-Appliances/Wares",
"258","RAYMOND","Raymond (Nse)","1608.45","10.45","0.65","70","99","62","D","92","10638.52","740966","460671","-32.42","77.88","-70.40","-12.75","8.08","12.00","42.00","-","Apparel-Clothing Mfg    ",
"259","BOMDYEING","Bombay Dyeing & Mnfg.","227.39","2.15","0.95","70","64","64","B-","92","4651.99","691915","3042855","-11.31","67.96","5.33","2.82","18.37","70.00","70.00","-","Apparel-Clothing Mfg    ",
"260","SANDESH","Sandesh (Nse)","1560.00","-28.35","-1.78","70","95","64","C+","144","1202.22","23654","15163","-24.21","62.90","-78.50","-8.16","10.44","34.00","60.00","-","Media-Books             ",
"261","TI","Tilaknagar Inds.","277.40","-7.05","-2.48","70","32","67","A","60","5488.63","507259","1828619","-15.91","60.71","-82.93","-1.12","14.75","72.00","67.00","-","Beverages-Alcoholic     ",
"262","BOSCHLTD","Bosch","36035.70","-220.10","-0.61","70","85","75","B+","46","106932.86","1353789","37568","-7.81","87.85","-71.40","3.92","16.55","72.00","66.00","-","Auto/Truck-Original Eqp ",
"263","SMCGLOBAL","Smc Global Securities","163.75","1.95","1.21","70","94","75","B-","101","1694.05","83572","510364","-10.52","N/A","66.97","N/A","N/A","78.00","56.00","-","Finance-Invest Bnk/Bkrs ",
"264","522251","Cenlub Industries","536.95","-9.30","-1.70","70","97","76","A","118","254.72","6742","12557","-17.65","95.02","-60.97","16.00","25.13","91.00","85.00","-","Machinery-Gen Industrial",
"265","SIEMENS","Siemens","6864.00","-8.05","-0.12","70","88","76","B-","42","244728.13","2134773","311010","-15.57","111.71","48.79","-3.19","11.35","45.00","42.00","-","Diversified Operations  ",
"266","505036","Automobile Corp.Of Goa","2437.00","-65.50","-2.62","70","56","76","C+","46","1523.77","5079","2084","-29.34","85.21","33.16","-8.94","13.03","38.00","58.00","-","Auto/Truck-Original Eqp ",
"267","GANGESSECU","Ganges Securities","185.98","-9.87","-5.04","70","45","77","B","73","195.93","6958","37415","-19.17","80.76","-36.30","10.61","27.92","86.00","78.00","-","Finance-Investment Mgmt ",
"268","GLOBALPET","Global Pet Industries Ltd","130.00","-0.05","-0.04","70","88","77","B+","15","127.28","6412","49320","-5.73","72.14","-78.71","15.00","25.21","90.00","83.00","2023-07-10","Chemicals-Plastics      ",
"269","PRECAM","Precision Camshafts","280.93","-13.20","-4.49","70","69","78","B+","46","2793.82","256094","911593","-15.31","70.36","-65.54","18.62","34.63","93.00","89.00","-","Auto/Truck-Original Eqp ",
"270","523411","Adc India Communications","1614.80","-84.95","-5.00","70","96","78","B-","84","781.88","5568","3448","-30.09","148.05","-4.99","-12.72","16.22","14.00","62.00","-","Computer-Networking     ",
"271","DIVISLAB","Divis Laboratories (Nse)","5751.00","23.40","0.41","70","67","79","B-","31","152050.02","4205338","731236","-8.36","73.81","-23.31","6.58","31.01","81.00","80.00","-","Medical-Generic Drugs   ",
"272","YATHARTH","Yatharth Hospital And Trauma Care Svs Ltd","638.00","19.30","3.12","70","96","81","A+","77","5311.54","321422","503797","-3.77","79.80","-12.04","12.56","34.97","90.00","86.00","2023-08-07","Medical-Hospitals       ",
"273","519566","Simran Farms","204.70","-6.65","-3.15","70","85","81","A-","82","80.14","3103","15157","-24.09","100.33","-23.01","-4.01","30.91","83.00","88.00","-","Food-Meat Products      ",
"274","514358","Everlon Financials","137.70","2.70","2.00","70","97","81","B+","92","83.70","169","1225","-34.65","151.58","-19.59","-7.06","30.39","28.00","63.00","-","Apparel-Clothing Mfg    ",
"275","PROV","Proventus Agrocom Ltd","1600.00","0.00","0.00","70","98","82","B","142","549.60","1986","1241","-15.34","76.21","3.14","-2.06","34.58","73.00","86.00","2023-06-05","Agricultural Operations ",
"276","505750","Josts Engineering","1125.00","-10.65","-0.94","70","98","83","B-","118","529.67","6724","5977","-17.28","139.08","-78.95","-1.36","27.04","73.00","70.00","-","Machinery-Gen Industrial",
"277","POLYMED","Poly Medicure","2574.00","0.15","0.01","70","85","84","A","9","24701.50","410900","159635","-4.19","105.89","-0.30","9.08","38.14","87.00","86.00","-","Medical-Systems/Equip   ",
"278","PPLPHARMA","Piramal Pharma","252.90","34.91","16.01","70","42","85","A","45","28899.98","2333116","9225449","3.65","149.13","938.87","2.25","34.25","82.00","84.00","-","Medical-Diversified     ",
"279","526783","Dr.Agarwal's Eye Hosp.","5230.95","-100.75","-1.89","70","94","85","B+","77","2505.90","14270","2728","-8.85","110.86","-54.66","20.19","48.63","92.00","91.00","-","Medical-Hospitals       ",
"280","CHOICEIN","Choice International","470.65","-11.25","-2.33","70","96","86","A+","101","9608.07","311144","661095","-5.51","149.04","-55.46","5.98","36.06","82.00","82.00","-","Finance-Invest Bnk/Bkrs ",
"281","ZAGGLE","Zaggle Prepaid Ocean Services Ltd","418.75","-6.75","-1.59","70","91","86","A-","125","5216.93","853324","2037789","-15.10","126.99","-93.54","5.06","34.32","84.00","85.00","2023-09-22","Comml Svcs-Consulting   ",
"282","KFINTECH","Kfin Technologies","979.00","-16.85","-1.69","70","96","86","B-","73","17075.44","1253479","1280367","-17.66","134.01","-52.65","-3.79","28.91","70.00","78.00","2022-12-29","Finance-Investment Mgmt ",
"283","532344","Softsol India","439.85","-8.95","-1.99","70","42","87","A+","29","662.61","1068","2427","-20.75","131.34","-99.59","5.17","44.27","85.00","91.00","-","Computer Sftwr-Desktop  ",
"284","RAMRAT","Ram Ratna Wires","572.00","-21.85","-3.68","70","90","89","A","43","2612.94","77249","135051","-24.52","161.09","-73.65","-3.33","44.60","76.00","87.00","-","Electrical-Power/Equipmt",
"285","539686","K P Energy","573.65","10.35","1.84","70","92","89","A+","135","3756.65","177344","309151","-4.87","54.69","-39.57","27.98","93.26","93.00","87.00","-","Bldg-Heavy Construction ",
"286","GOKULAGRO","Gokul Agro Resources","257.30","-11.75","-4.37","70","96","92","A+","70","3969.64","261182","1015086","-23.81","183.21","-88.95","2.41","57.75","84.00","92.00","-","Food-Packaged           ",
"287","534618","Waaree Renewable Technologies","1530.00","-55.10","-3.48","70","99","93","B","134","16512.30","328066","214422","-49.63","560.46","-54.45","-2.40","-8.43","49.00","9.00","-","Energy-Alternative/Other",
"288","SIMPLEXINF","Simplex Infr. (Nse)","232.00","-5.26","-2.22","70","50","94","A+","135","1355.78","49991","215478","-14.58","268.70","-13.48","18.24","70.75","95.00","93.00","-","Bldg-Heavy Construction ",
"289","506003","Sudal Industries","64.26","-0.15","-0.23","70","64","94","A+","17","53.90","506","7873","-5.49","460.09","-66.75","8.66","33.26","87.00","87.00","-","Metal Prds-Distributor  ",
"290","WEALTH","Wealth First Prtf. Mgrs.","1530.00","-58.40","-3.68","70","95","95","A","73","1692.44","11567","7560","-10.80","316.79","-22.98","18.98","83.54","91.00","94.00","-","Finance-Investment Mgmt ",
"291","ELECTHERM","Electrotherm (India)","935.90","-19.10","-2.00","70","71","96","A","128","1216.96","8616","9206","-13.96","695.83","-47.22","-1.28","34.00","70.00","74.00","-","Steel-Producers         ",
"292","SKYGOLD","Sky Gold","3600.00","155.50","4.51","70","98","96","A+","103","5047.57","141246","39235","3.45","404.80","134.97","24.97","103.92","95.00","96.00","2018-10-03","Retail/Whlsle-Jewelry   ",
"293","531169","Skp Securities","251.45","-13.20","-4.99","70","99","96","A+","101","180.20","3874","15406","-22.63","333.50","-89.65","49.63","103.25","97.00","96.00","-","Finance-Invest Bnk/Bkrs ",
"294","543971","Bondada Engineering Ltd","503.00","-16.05","-3.09","70","71","97","B-","35","5606.26","98145","195119","-33.29","1003.66","8.14","-15.88","34.14","18.00","72.00","2023-08-30","Telecom-Cable/Satl Eqp  ",
"295","PIGL","Power & Instrumentation (Gujarat)","223.47","-4.57","-2.00","70","82","98","A+","43","366.53","10173","45521","-14.51","483.97","-89.56","21.18","120.58","96.00","97.00","2018-04-23","Electrical-Power/Equipmt",
"296","SABTNL","Sri Adhikari Bro Television","1202.10","23.55","2.00","70","54","99","A+","120","43.96","1198","997","1.99","N/A","314.44","N/A","N/A","99.00","99.00","-","Media-Radio/Tv          ",
"297","DIACABS","Diamond Power Infra","1641.00","-66.95","-3.92","70","69","99","A+","43","9000.38","29249","17824","-13.63","2470.28","-57.42","15.72","102.92","89.00","92.00","-","Electrical-Power/Equipmt",
"298","543378","Cwd","745.00","-5.00","-0.67","69","84","28","B-","4","270.82","2345","3148","-34.88","40.98","-93.65","-14.78","-7.72","20.00","33.00","2021-10-13","Elec-Contract Mfg       ",
"299","RAMCOSYS","Ramco Systems (Nse)","403.90","13.10","3.35","69","36","59","B","29","1451.00","33494","82927","-11.23","57.33","-45.38","-3.51","11.09","61.00","57.00","-","Computer Sftwr-Desktop  ",
"300","524594","Aeonx Digital Technology Ltd","150.00","-2.05","-1.35","69","89","59","B","79","69.94","963","6417","-30.68","78.88","-54.54","9.48","11.81","84.00","80.00","-","Chemicals-Specialty     ",
"301","PATANJALI","Patanjali Foods","1745.00","-32.45","-1.83","69","43","60","B+","119","64342.80","1482706","849688","-12.41","51.93","-33.04","-1.70","11.51","65.00","67.00","-","Food-Misc Preparation   ",
"302","VGUARD","V-Guard Industries","420.60","-5.25","-1.23","69","82","61","C","43","18526.39","314295","747253","-27.16","50.42","-81.61","-6.97","13.58","35.00","49.00","-","Electrical-Power/Equipmt",
"303","JITFINFRA","Jitf Infralogistics","731.10","-28.55","-3.76","69","63","64","B","56","1952.60","38148","52179","-39.83","73.00","-31.83","-19.86","0.31","7.00","14.00","-","Transportation-Equip Mfg",
"304","GODREJPROP","Godrej Properties","2935.00","-29.30","-0.99","69","61","67","C+","122","82425.92","2046760","697363","-13.74","91.39","97.19","-0.61","7.99","54.00","46.00","-","Real Estate Dvlpmt/Ops  ",
"305","NINSYS","Nintec Systems","532.10","-20.50","-3.71","69","99","67","C-","58","1026.51","21364","40151","-22.98","79.42","-74.03","0.65","8.97","71.00","67.00","-","Computer-Tech Services  ",
"306","PKTEA","The Peria Krl.Tea","416.15","-12.15","-2.84","69","63","69","E","70","132.60","1130","2715","-30.05","63.41","-75.29","-4.22","14.01","46.00","68.00","-","Food-Packaged           ",
"307","MFSL","Max Financial Services Ltd","1290.10","18.20","1.43","69","51","70","B","36","43895.18","1976747","1532243","-0.65","48.89","73.84","12.04","24.48","86.00","79.00","-","Insurance-Life          ",
"308","INSECTICID","Insecticides India","809.50","14.00","1.76","69","74","70","B-","67","2354.52","78798","97341","-25.34","71.04","-76.14","-10.63","16.30","34.00","70.00","-","Chemicals-Agricultural  ",
"309","COCHINSHIP","Cochin Shipyard","1418.50","17.85","1.27","69","83","72","B-","56","36848.44","2219165","1564445","-52.39","107.47","-72.70","-22.67","-4.65","1.00","4.00","2017-08-11","Transportation-Equip Mfg",
"310","NAM-INDIA","Nippon Life India Asset Management","683.00","-7.10","-1.03","69","89","73","A-","73","43699.06","737357","1079585","-8.76","100.03","-12.56","1.44","16.54","71.00","65.00","2017-11-06","Finance-Investment Mgmt ",
"311","502958","Lakshmi Mills","6551.10","-106.95","-1.61","69","24","75","B+","92","463.40","1618","247","-15.74","N/A","-79.76","N/A","N/A","69.00","76.00","-","Apparel-Clothing Mfg    ",
"312","542911","Assam Entrade","466.80","0.00","0.00","69","56","77","B","73","67.22","11","23","-33.94","N/A","-26.09","N/A","N/A","75.00","68.00","-","Finance-Investment Mgmt ",
"313","INDIANHUME","Indian Hume Pipe","425.25","-4.90","-1.14","69","85","78","A-","135","2266.12","80994","190461","-30.71","103.24","-74.49","-15.39","16.15","13.00","66.00","-","Bldg-Heavy Construction ",
"314","TEGA","Tega Industries","1810.00","-55.75","-2.99","69","89","78","B+","126","12413.77","72456","40031","-11.05","121.66","-8.05","3.48","22.23","68.00","69.00","2021-12-13","Machinery-Constr/Mining ",
"315","MAZDOCK","Mazagon Dock Shipbuilders","4212.55","19.50","0.47","69","97","82","B+","56","84569.63","11520941","2734909","-28.11","140.70","-28.26","-3.51","25.35","39.00","75.00","2020-10-12","Transportation-Equip Mfg",
"316","530627","Vipul Organics","272.00","1.95","0.72","69","72","83","A+","79","351.39","7176","26381","-17.43","114.33","-94.03","6.17","33.81","83.00","87.00","-","Chemicals-Specialty     ",
"317","517372","Gujarat Intrux Limited","477.20","-25.10","-5.00","69","86","84","B+","124","172.54","1159","2428","-26.24","127.70","26.15","-8.84","27.80","43.00","78.00","-","Steel-Specialty Alloys  ",
"318","SAHANA","Sahana System Ltd","1249.80","9.95","0.80","69","99","85","B","69","1089.21","14180","11346","-31.27","318.23","-27.29","-5.99","6.64","28.00","49.00","2023-06-12","Computer-Integrated Syst",
"319","ZODIAC","Zodiac Energy","547.00","-16.75","-2.97","69","96","85","C-","134","851.04","14281","26107","-33.01","299.82","-65.05","-11.66","4.42","10.00","19.00","2017-12-05","Energy-Alternative/Other",
"320","JSWHL","Jsw Holdings","9846.95","-275.00","-2.72","69","81","87","A-","101","11235.36","127695","12968","-11.65","129.52","-56.40","24.52","45.46","94.00","89.00","-","Finance-Invest Bnk/Bkrs ",
"321","EPIGRAL","Epigral Ltd","2020.00","-41.40","-2.01","69","89","87","B+","79","8565.12","303279","150138","-16.07","136.37","-76.16","0.21","40.26","78.00","84.00","2021-08-18","Chemicals-Specialty     ",
"322","AUSOMENT","Ausom Enterprise","147.20","3.32","2.31","69","53","88","B+","93","196.02","11105","75440","-21.01","124.81","-29.84","26.80","47.92","94.00","91.00","-","Mining-Gold/Silver/Gems ",
"323","507998","Simmonds Marshall","146.90","-3.80","-2.52","69","36","89","A","118","168.78","4625","31483","-11.29","138.83","-21.22","23.07","62.64","94.00","93.00","-","Machinery-Gen Industrial",
"324","PULZ","Pulz Electronics","196.85","0.00","0.00","69","91","89","A","30","214.64","9878","50180","-6.33","161.25","-36.23","20.34","41.44","95.00","92.00","2017-11-24","Hsehold-Appliances/Wares",
"325","ANUP","The Anup Engineering","2762.10","17.80","0.65","69","90","89","A","135","5489.15","208050","75323","-4.76","183.65","-58.03","17.47","50.64","93.00","89.00","-","Bldg-Heavy Construction ",
"326","SALZERELEC","Salzer Electronics","1018.00","-16.80","-1.62","69","82","89","A-","43","1829.84","164520","161611","-15.10","186.53","-65.32","1.28","28.70","75.00","74.00","-","Electrical-Power/Equipmt",
"327","531212","Nalin Lease Finance","77.31","-4.06","-4.99","69","89","90","A+","73","53.36","1307","16904","-22.60","153.88","-81.85","35.00","59.41","96.00","94.00","-","Finance-Investment Mgmt ",
"328","INOXWIND","Inox Wind","209.06","0.98","0.47","69","63","91","A","134","27129.35","2602653","12449311","-20.18","339.22","-62.07","-8.58","27.16","65.00","77.00","-","Energy-Alternative/Other",
"329","EMKAY","Emkay Global Finl.Svs.","261.60","-5.34","-2.00","69","94","91","A","101","663.03","6099","23314","-6.20","208.24","-91.87","26.42","60.43","94.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"330","EPACK","Epack Durable Ltd","449.85","21.40","4.99","69","78","91","A+","18","4111.75","925328","2056971","3.63","184.50","-66.43","28.58","78.72","95.00","95.00","2024-01-30","Bldg-A/C & Heating Prds ",
"331","SOLEX","Solex Energy","1346.50","10.15","0.76","69","66","91","B-","74","1443.66","34127","25345","-21.58","302.52","-54.63","-5.06","33.13","46.00","73.00","2018-02-05","Energy-Solar            ",
"332","539399","Bella Casa Fashion & Retail","541.05","10.60","2.00","69","82","95","A","150","710.17","10167","18792","-10.41","294.38","-38.45","6.49","59.20","87.00","91.00","-","Hsehold/Office Furniture",
"333","IIFLSEC","Iifl Securities","365.00","-21.15","-5.48","69","93","96","A","101","11940.80","654743","1793816","-18.70","308.19","-58.96","18.10","85.75","95.00","96.00","-","Finance-Invest Bnk/Bkrs ",
"334","531112","Balu Forge Industries","737.00","-28.25","-3.69","69","90","96","B-","46","8375.05","747494","1014239","-16.91","395.15","-58.14","1.67","86.50","91.00","96.00","-","Auto/Truck-Original Eqp ",
"335","PASHUPATI","Pashupati Cotspin","517.75","0.00","0.00","69","85","97","A","92","791.33","1367","2640","-6.71","509.12","0.00","9.32","115.74","76.00","96.00","2017-09-08","Apparel-Clothing Mfg    ",
"336","523475","Lotus Chocolate","1474.00","-21.35","-1.43","69","74","97","B-","3","1920.18","61809","41933","-43.50","602.04","-81.11","-15.02","84.85","67.00","97.00","-","Food-Confectionery      ",
"337","INDOTHAI","Indo Thai Securities","1020.00","20.00","2.00","69","59","98","A+","101","1000.00","60997","59801","1.44","387.33","-87.09","56.85","159.08","99.00","98.00","-","Finance-Invest Bnk/Bkrs ",
"338","512020","Saraswati Commercial (India)","18481.00","-972.65","-5.00","69","95","98","A+","73","2003.73","8113","439","-33.46","N/A","-70.39","N/A","N/A","94.00","97.00","-","Finance-Investment Mgmt ",
"339","508486","Hawkins Cookers","8451.15","-76.35","-0.90","68","82","54","D-","30","4509.34","18550","2195","-7.12","46.77","-74.81","-1.64","12.72","57.00","65.00","-","Hsehold-Appliances/Wares",
"340","ROCKINGDCE","Rockingdeals Circular Economy Ltd","529.00","-14.75","-2.71","68","81","56","B","154","307.71","15016","28385","-23.05","112.40","2.17","-12.35","-1.36","18.00","32.00","2023-11-30","Transport-Air Freight   ",
"341","ALPHAGEO","Alphageo (India)","434.00","15.10","3.60","68","65","57","B","95","266.63","4104","9456","-16.83","56.48","106.21","-2.81","7.55","42.00","54.00","-","Oil&Gas-Field Services  ",
"342","HEROMOTOCO","Hero Motocorp","5116.85","-28.85","-0.56","68","67","59","D+","143","102903.71","3994848","780724","-18.08","69.18","-55.25","-7.63","1.54","33.00","37.00","-","Auto Manufacturers      ",
"343","RBL","Rane Brake Linings","1000.05","-25.65","-2.50","68","75","60","A","46","792.87","48864","48862","-27.00","59.53","-96.22","-12.30","8.54","41.00","56.00","-","Auto/Truck-Original Eqp ",
"344","SUNTECK","Sunteck Realty","547.00","-20.05","-3.54","68","65","60","B+","122","8306.49","325731","595487","-21.75","49.20","-74.90","-2.16","13.69","53.00","60.00","-","Real Estate Dvlpmt/Ops  ",
"345","ICICIGI","Icici Lombard General Ins Co","1954.10","-4.85","-0.25","68","80","60","B-","94","96920.42","1646318","842494","-15.11","47.04","-15.93","-7.82","9.10","41.00","58.00","2017-09-27","Insurance-Brokers       ",
"346","GAIL","Gail (India)","210.65","-0.82","-0.39","68","82","61","B+","153","139043.64","2969530","14096984","-14.47","82.07","-51.44","-6.86","3.19","30.00","36.00","-","Utility-Gas Distribution",
"347","512008","EFC (I)","487.90","0.05","0.01","68","98","67","B-","61","2428.37","69789","143040","-21.05","118.52","-33.78","-0.43","7.75","60.00","56.00","-","Retail-Apparel/Shoes/Acc",
"348","TDPOWERSYS","Td Power Systems","392.50","-4.65","-1.17","68","85","68","B","43","6202.85","211628","539179","-12.97","75.69","-72.82","-3.57","14.37","51.00","62.00","-","Electrical-Power/Equipmt",
"349","526851","Arex Industries","172.00","0.00","0.00","68","41","68","B-","92","61.90","358","2079","-29.51","59.04","-99.62","-5.75","7.95","54.00","51.00","-","Apparel-Clothing Mfg    ",
"350","QUESS","Quess Corp","713.00","3.55","0.50","68","98","69","A","105","10544.27","394567","553390","-18.51","77.21","-77.89","-7.82","13.51","50.00","57.00","-","Comml Svcs-Staffing     ",
"351","WELCORP","Welspun (Nse)","718.00","5.50","0.77","68","75","69","A-","128","18692.37","672425","936525","-9.66","84.68","-46.70","1.14","17.50","70.00","71.00","-","Steel-Producers         ",
"352","LUXIND","Lux Industries","1897.75","-12.05","-0.63","68","69","69","B-","92","5743.15","245322","129270","-23.88","78.19","-75.88","-12.96","19.78","16.00","67.00","-","Apparel-Clothing Mfg    ",
"353","TORNTPHARM","Torrent Pharmaceuticals","3325.00","6.05","0.18","68","80","70","A-","31","112328.20","919259","276469","-7.40","82.10","122.55","-2.98","14.73","58.00","67.00","-","Medical-Generic Drugs   ",
"354","BRIGADE","Brigade Enterprises(Nse)","1199.75","-1.15","-0.10","68","70","70","A-","122","29328.86","562748","469054","-17.44","106.64","-73.93","-6.09","4.80","38.00","41.00","-","Real Estate Dvlpmt/Ops  ",
"355","JSWENERGY","Jsw Energy","669.95","-17.80","-2.59","68","88","70","B+","90","120202.74","1720121","2567537","-16.77","97.91","-50.49","-4.39","10.65","49.00","47.00","-","Utility-Electric Power  ",
"356","MANORG","Mangalam Organics","495.00","-22.95","-4.43","68","84","72","A","67","443.57","8266","16698","-31.25","91.83","-31.53","-6.37","24.19","66.00","80.00","-","Chemicals-Agricultural  ",
"357","ASAHISONG","Asahi Songwon Colors","449.85","6.70","1.51","68","65","72","B-","79","522.34","5796","12884","-23.62","85.34","-50.48","-9.65","10.81","30.00","54.00","-","Chemicals-Specialty     ",
"358","ABSLAMC","Aditya Birla Sun Life Amc","734.05","-1.40","-0.19","68","84","73","B+","73","21207.07","461613","628858","-8.70","73.87","-66.49","0.32","23.21","65.00","74.00","2021-10-11","Finance-Investment Mgmt ",
"359","QUICKHEAL","Quick Heal Technologies","620.15","-25.40","-3.93","68","64","75","B","58","3476.42","294272","474518","-24.83","121.80","-49.28","-4.71","19.28","58.00","76.00","-","Computer-Tech Services  ",
"360","GUFICBIO","Gufic Biosciences","440.00","-1.70","-0.38","68","77","77","B","31","4429.28","83691","190206","-4.45","86.10","-36.40","11.61","27.35","88.00","81.00","-","Medical-Generic Drugs   ",
"361","CAMS","Computer Age Management Services","4495.20","-65.05","-1.43","68","90","79","A","73","22474.28","1653433","367822","-9.55","104.50","-52.88","2.67","26.79","72.00","77.00","2020-10-01","Finance-Investment Mgmt ",
"362","505712","Him Teknoforge","216.00","-4.70","-2.13","68","62","79","A-","46","191.83","3700","17131","-18.32","116.37","-73.23","-5.97","23.31","62.00","81.00","-","Auto/Truck-Original Eqp ",
"363","TCPLPACK","T C P L Packaging","3131.60","-49.05","-1.54","68","92","79","B+","62","2894.39","26277","8391","-14.70","65.14","-10.31","-4.29","24.55","64.00","80.00","-","Containers/Packaging    ",
"364","MONARCH","Monarch Networth Capital","391.30","-10.95","-2.72","68","98","82","A+","101","3156.09","163302","417333","-21.58","120.35","-76.56","-1.65","27.18","78.00","82.00","-","Finance-Invest Bnk/Bkrs ",
"365","RPGLIFE","R P G Life Sciences","2538.40","-12.70","-0.50","68","92","82","A+","45","4219.26","106014","41764","-14.67","97.45","-62.65","8.10","43.53","86.00","89.00","-","Medical-Diversified     ",
"366","EMKAYTOOLS","Emkay Taps","1011.05","-57.95","-5.42","68","97","82","C+","21","1140.73","2154","2130","-17.47","113.80","69.01","11.18","34.38","85.00","80.00","-","Electronic-Parts        ",
"367","OFSS","Oracle Finl.Svs.Sftw.","10730.00","-484.15","-4.32","68","73","85","B","29","97276.02","3525771","328590","-14.97","189.86","-37.83","-0.55","24.43","61.00","74.00","-","Computer Sftwr-Desktop  ",
